artist_id|artist_name|artist_popularity|artist_genres|artist_added_ts
3cqIsBnzV3BabbPWKz8Txf|Mud|35|glam rock|2023-07-14, 10:26:56
72VzFto8DYvKHocaHYNWSi|Hot Chocolate|55|disco|2023-07-14, 10:26:56
0qEcf3SFlpRcb3lK3f2GZI|Grand Funk Railroad|55|album rock, blues rock, classic rock, country rock, hard rock, heartland rock, mellow gold, rock, singer-songwriter, soft rock|2023-07-14, 10:26:57
312pFk2xpEwYWLGPehc4Nu|John Holt|49|dub, lovers rock, reggae, rocksteady, roots reggae|2023-07-14, 10:26:59
2yoCXbhsq5CqLCnzDR7a7l|Alvin Stardust|30|glam rock|2023-07-14, 10:27:01
04LIHk1SobiQwt2tlupoAV|Leo Sayer|55|mellow gold, soft rock|2023-07-14, 10:27:02
7d8R11w4QG2ihJeTaZq37F|Donny & Marie Osmond|27|adult standards, bubblegum pop|2023-07-14, 10:27:04
4b0WsB47XCa9F83BmwQ7WX|The Righteous Brothers|59|adult standards, brill building pop, folk rock, rock-and-roll, rockabilly|2023-07-14, 10:27:06
3zIIUxcnIoUMouVQdphkeC|Showaddywaddy|38|glam rock|2023-07-14, 10:27:08
2mknvtcck8i82nKxDPDibv|MFSB|38|classic soul, disco, instrumental soul, jazz funk, philly soul, post-disco|2023-07-14, 10:27:09
5a8PC0odmTZXkEhPUT6XxZ|Sweet Sensation|17||2023-07-14, 10:27:10
3alW3LYQS8K29z8C8NSLIX|Barry Manilow|59|adult standards, mellow gold, soft rock, yacht rock|2023-07-14, 10:58:06
7Ey4PD4MYsKc5I2dolUwbH|Aerosmith|74|album rock, classic rock, hard rock, rock|2023-07-14, 10:58:08
3eqjTLE0HfPfh78zjh6TqT|Bruce Springsteen|75|heartland rock, mellow gold, permanent wave, rock, singer-songwriter|2023-07-14, 10:58:08
4QQgXkCYTt3BlENzhyNETg|Earth, Wind & Fire|71|disco, funk, jazz funk, soul|2023-07-14, 10:58:14
5AEG63ajney2BoDXi0Vb84|Bad Company|56|album rock, classic rock, country rock, glam metal, hard rock, mellow gold, rock, singer-songwriter, soft rock, southern rock|2023-07-14, 10:58:14
6QNkSI0c63lCTNXpHDBiqP|Ace|45|classic uk pop|2023-07-14, 10:58:16
3mQBpAOMWYqAZyxtyeo4Lo|KC & The Sunshine Band|62|disco, mellow gold, new wave pop, soft rock, soul|2023-07-14, 10:58:16
7BEfMxbaqx6dOpbtlEqScm|Captain & Tennille|52|mellow gold, soft rock, yacht rock|2023-07-14, 10:58:17
3dS8rLINyM7EYuMXryXJym|Steve Harley|44|classic uk pop, glam rock|2023-07-14, 10:58:18
1667U2YoucgG5Pdvm2M59c|Orleans|51|soft rock, yacht rock|2023-07-14, 10:58:19
1sXbwvCQLGZnaH0Jp2HTVc|Linda Ronstadt|60|country rock, folk, folk rock, heartland rock, mellow gold, singer-songwriter, soft rock|2023-07-14, 10:58:20
3CDKmzJu6uwEGnPLLZffpD|Frankie Valli|60|adult standards, bubblegum pop, lounge, rock-and-roll|2023-07-14, 10:58:21
2i1IdHG5w0wiSmJGoqAGlj|Minnie Riperton|50|classic soul, disco, funk, motown, quiet storm, soul|2023-07-14, 10:58:24
3MCjwjfIor5FkK3h639qkW|Rufus|51|classic soul, disco, funk, motown, p funk, post-disco, quiet storm, soul, southern soul|2023-07-14, 10:58:25
3tx8fyu3c4OBP5nejYtUOb|Average White Band|47|disco, funk, p funk, quiet storm, soul|2023-07-14, 10:58:27
4salDzkGmfycRqNUbyBphh|Styx|60|album rock, classic rock, glam metal, hard rock, mellow gold, progressive rock, rock, soft rock|2023-07-14, 10:58:30
7jM2XoJBKhdL8oNnDr4re9|The Ozark Mountain Daredevils|43|classic rock, country rock, soft rock, southern rock|2023-07-14, 10:58:30
6V6WCgi7waF55bJmylC4H5|Gloria Gaynor|62|disco, soft rock|2023-07-14, 10:58:31
6mcrZQmgzFGRWf7C0SObou|Frankie Valli & The Four Seasons|62|adult standards, bubblegum pop, doo-wop, lounge, northern soul, rock-and-roll, rockabilly|2023-07-14, 10:58:32
3Xt0yrWeurmp48fodXqMWf|Billie Jo Spears|39|classic country pop|2023-07-14, 10:58:34
5L2UqkzpfZD5OpdA6fSfVH|Sammy Johns|34||2023-07-14, 10:58:35
6m30rs1IQqnWqV5nKMpU7U|Ohio Players|46|classic soul, disco, funk, p funk, quiet storm, soul|2023-07-14, 10:58:37
5rIqOJspxDq89aBBCUda1X|Smokie|55||2023-07-14, 10:58:38
7uykqYYhDUugFJgKZWXIWq|The Blackbyrds|42|classic soul, funk, jazz funk, p funk|2023-07-14, 10:58:39
0bShb58TO0fM5jOjXhB1WT|Van McCoy|36|disco|2023-07-14, 10:58:39
5QHvbEwccF3WANUD5lEIuA|Silver Convention|37|disco|2023-07-14, 10:58:41
4BoRxUdrcgbbq1rxJvvhg9|Olivia Newton-John|66|adult standards, australian dance, disco, mellow gold, soft rock|2023-07-14, 10:58:42
29NJ6VbDPYhqdXXANEwHc7|Jigsaw|33|classic uk pop|2023-07-14, 10:58:42
4jL1usPiGDK8TD46zJP4gu|Michael Martin Murphey|41|classic country pop, cowboy western, new mexico music, outlaw country|2023-07-14, 10:58:43
43HpW8B5gYRnYbSzm37n5v|Jessi Colter|39|classic country pop, outlaw country|2023-07-14, 10:58:43
5yzE49FicYiSxN61oaxkNn|Judy Collins|44|american folk revival, folk, folk rock, mellow gold, singer-songwriter|2023-07-14, 10:58:46
56xde3bnvx5G7v6Grx4985|Hamilton|29||2023-07-14, 10:58:48
6TqQLejnHXMGr7KcegxUND|The Miracles|45|classic soul, motown, quiet storm, rhythm and blues, soul|2023-07-14, 10:58:48
4pE3KE9J1Z1LKzjwLtWU21|Sailor|36|classic uk pop|2023-07-14, 10:58:49
6nNkKMkPl1qBCEW3Al9eVV|Billy Swan|39|swamp pop|2023-07-14, 10:58:49
78udmCDNaDu5jqfVnBqwia|Melissa Manchester|39|soft rock, yacht rock|2023-07-14, 10:58:50
0a1BmEq1mZ5ufKMC2fsziR|The Tymes|31|beach music, classic soul, doo-wop, motown, philly soul, rhythm and blues|2023-07-14, 10:58:51
72NXpYBIaTfEeAAsxXLs0P|Tony Orlando & Dawn|46|adult standards, bubblegum pop, classic country pop, mellow gold, soft rock|2023-07-14, 10:58:54
02CDSrcHflWRx5Wj7RMoB3|Susan Cadogan|31|early reggae, lovers rock, rocksteady|2023-07-14, 10:58:55
4sFsq7NFJ0zz0uN3Zb6QJ9|Morris Albert|42||2023-07-14, 10:58:56
0J9mbwg4BquN4XlHzdMK3X|Demis Roussos|51||2023-07-14, 10:58:58
6kEsKkXuE4olX7m3mNLZkS|Art Garfunkel|47|folk, folk rock, mellow gold, soft rock|2023-07-14, 10:58:59
3LfO03nEZMdWNHG2tLpMa0|Tavares|48|disco, motown, quiet storm|2023-07-14, 10:59:00
4apX9tIeHb85yPyy4F6FJG|Wild Cherry|53|disco, funk rock|2023-07-14, 11:00:30
29kkCKKGXheHuoO829FxWK|Boston|64|album rock, classic rock, glam metal, hard rock, mellow gold, rock, soft rock|2023-07-14, 11:00:34
711MCceyCBcFnzjGY4Q7Un|AC/DC|79|australian rock, hard rock, rock|2023-07-14, 11:00:35
00tVTdpEhQQw1bqdu8RCx2|Blue Öyster Cult|61|album rock, classic rock, glam metal, hard rock, progressive rock, rock|2023-07-14, 11:00:35
34jw2BbxjoYalTp8cJFCPv|Heart|66|album rock, classic rock, glam metal, hard rock, heartland rock, mellow gold, new wave pop, rock, singer-songwriter, soft rock|2023-07-14, 11:00:37
54R6Y0I7jGUCveDTtI21nb|Boney M.|69|europop|2023-07-14, 11:00:38
1co4F2pPNH8JjTutZkmgSm|Ramones|65|alternative rock, early us punk, permanent wave, punk, rock|2023-07-14, 11:00:39
5IDs1CK15HegSAhGEbSYXo|Billy Ocean|60|disco, mellow gold, new romantic, new wave pop, soft rock, yacht rock|2023-07-14, 11:00:40
3S34Unhn5yRcaH5K9aU5Et|Candi Staton|56|southern soul|2023-07-14, 11:00:42
01W8kYNqFHyKicPfR0pLwO|England Dan & John Ford Coley|55|mellow gold, soft rock|2023-07-14, 11:00:43
5iB5AWIa7qreioi0AF3Bxa|The Bellamy Brothers|55|classic country pop, country, country rock|2023-07-14, 11:00:44
5eTq3PxbOh5vgeRXKNqPyV|The Runaways|51|early us punk, protopunk, riot grrrl|2023-07-14, 11:00:45
7oeuJSyVZTCkm3BurLz8cG|Silver|48||2023-07-14, 11:00:46
6x33CmZWo2Ve4hxYl2Craq|Foghat|51|album rock, blues rock, british blues, classic rock, country rock, glam metal, hard rock, heartland rock, mellow gold, rock, soft rock|2023-07-14, 11:00:47
0543y7yrvny4KymoaneT4W|Peter Frampton|54|album rock, british blues, classic rock, country rock, folk rock, hard rock, heartland rock, mellow gold, rock, singer-songwriter, soft rock|2023-07-14, 11:00:50
2utNxkLhreF1oIfO8kQT3q|Manfred Mann's Earth Band|54|album rock, art rock, blues rock, british blues, classic rock, folk rock, hard rock, heartland rock, mellow gold, progressive rock, soft rock, symphonic rock|2023-07-14, 11:00:52
46njgd2Rq9tZc4ZjeQMgbh|Boz Scaggs|56|classic rock, mellow gold, singer-songwriter, soft rock, yacht rock|2023-07-14, 11:00:53
1zJBFCev9UwOMcrZsLi2od|Lou Rawls|49|classic soul, disco, motown, philly soul, quiet storm, soul, soul blues|2023-07-14, 11:00:55
66QeIFuFJDNCImNHlFzrY1|Starland Vocal Band|44|soft rock|2023-07-14, 11:00:57
2ekjTXgjxbWwBX5lTAj4DU|Eric Carmen|59|mellow gold, new wave pop, soft rock, yacht rock|2023-07-14, 11:00:57
1NUD5By34MFynmuUynCfSj|The Real Thing|49|brit funk, disco|2023-07-14, 11:00:58
2eFkm34OMSYRUwP4RAtXaT|David Soul|43|bubblegum pop, soft rock|2023-07-14, 11:01:00
45QpZznbXYo3nWy0TIhvgv|Max Romeo|51|reggae, roots reggae|2023-07-14, 11:01:00
1DpIDwg8FGD50N9Tfunfsf|The Manhattans|49|classic soul, disco, funk, motown, philly soul, quiet storm, soul|2023-07-14, 11:01:01
7Jbs4wPCLaKXPxrTxZ2zaa|Tina Charles|46|disco, hi-nrg|2023-07-14, 11:01:02
0iTkPxRldzi5lmS6qZ70JV|C.W. McCall|44|classic country pop, country rock, truck-driving country|2023-07-14, 11:01:04
6jQ9UtYXqNfVnPkrH1Xxwi|Maxine Nightingale|46|classic uk pop|2023-07-14, 11:01:04
5SMVzTJyKFJ7TUb46DglcH|Parliament|50|afrofuturism, funk, funk rock, p funk, soul|2023-07-14, 11:01:05
0DW7boyjvbaSP3OJ72sXgC|Al Stewart|51|art rock, folk rock, mellow gold, progressive rock, singer-songwriter, soft rock, symphonic rock|2023-07-14, 11:01:06
3z6Uf5IZkN4TogRpRpgD84|Gary Wright|43|album rock, classic rock, mellow gold, soft rock, southern rock, yacht rock|2023-07-14, 11:01:11
5RNFFojXkPRmlJZIwXeKQC|Bryan Ferry|56|glam rock, melancholia, new romantic, new wave, new wave pop, solo wave, sophisti-pop|2023-07-14, 11:01:14
2rmQ5EEAIkloNGWdGlvCYM|Pussycat|45|nederpop|2023-07-14, 11:01:18
272ygo5fv9cYsiCLcV0HV2|Bill Conti|53|theme|2023-07-14, 11:01:18
3KQOgtRIeQVHdYFcNHKavs|Dorothy Moore|36|southern soul|2023-07-14, 11:01:21
4Uv0Jg45Oq7vBXXwQNhXyf|Brick|40|classic soul, disco, funk, p funk, post-disco, quiet storm, soul, southern soul|2023-07-14, 11:01:22
1OxJzMLmR9l5zPLap9OxuO|Rose Royce|48|classic soul, disco, funk, motown, post-disco, quiet storm, soul|2023-07-14, 11:01:24
5jNGQ7VOU87x5402JjhTtd|Deniece Williams|51|contemporary r&b, disco, funk, motown, post-disco, quiet storm, soul, urban contemporary|2023-07-14, 11:01:24
73JBR5s2PVvUjGu6tIqjqx|Walter Murphy|37|hammond organ|2023-07-14, 11:01:25
2nvKpWcP8etYTq4JrRiUiy|Cliff Richard|50|adult standards, rock-and-roll|2023-07-14, 11:01:27
4mGB0olhR5RpsEZWn0cqA8|Yvonne Fair|32|classic soul|2023-07-14, 11:01:27
16okCG5QlGiQ6fRr30H10t|John Miles|37|classic uk pop|2023-07-14, 11:01:28
1NcUsr07BOPEQHnREfVUPh|David Dundas|30|classic uk pop|2023-07-14, 11:01:30
3GHovBcEWpbnwCZDPF9GpM|Andrea True Connection|35|disco|2023-07-14, 11:01:30
6h3rSZ8VLK7a5vXjEmhfuD|The Brothers Johnson|50|disco, funk, p funk, post-disco, quiet storm, soul|2023-07-14, 11:01:31
6twIAGnYuIT1pncMAsXnEm|Commodores|62|adult standards, disco, funk, mellow gold, motown, quiet storm, soft rock, soul|2023-07-14, 13:10:51
33EUXrFKGjpUSGacqEHhU4|Iggy Pop|60|alternative rock, glam rock, permanent wave, protopunk, rock|2023-07-14, 13:10:53
2hl0xAkS2AIRAu23TVMBG1|Kansas|64|album rock, classic rock, hard rock, heartland rock, mellow gold, progressive rock, rock, soft rock|2023-07-14, 13:10:57
4tX2TplrkIP4v05BNC903e|Tom Petty and the Heartbreakers|67|album rock, classic rock, hard rock, heartland rock, mellow gold, rock, singer-songwriter, soft rock|2023-07-14, 13:10:58
6IRouO5mvvfcyxtPDKMYFN|Foreigner|68|album rock, classic rock, glam metal, hard rock, heartland rock, mellow gold, rock, soft rock|2023-07-14, 13:10:59
485uL27bPomh29R4JmQehQ|Bob Seger|66|album rock, classic rock, country rock, detroit rock, hard rock, heartland rock, mellow gold, rock, singer-songwriter, soft rock|2023-07-14, 13:11:00
6FITmSxIMsk6TfulFiCIIz|Ram Jam|56|southern rock|2023-07-14, 13:11:01
64CuUOOirKmdAYLQSfaOyr|The Emotions|60|chicago soul, classic soul, disco, funk, girl group, motown, post-disco, quiet storm, soul|2023-07-14, 13:11:02
1KeIof0zqga5ojkmOKg88P|Plastic Bertrand|46|classic belgian pop|2023-07-14, 13:11:12
3JhRHqCi8HEzkJVWt19LtN|Stephen Bishop|51|soft rock, yacht rock|2023-07-14, 13:11:12
6OheJTrDFGiyZ67F1BBLhc|Crystal Gayle|50|classic country pop, country, country rock, soft rock|2023-07-14, 13:11:13
1vnIL4DMlivP55ioM6KitW|Rita Coolidge|49|adult standards, mellow gold, native american, singer-songwriter, soft rock|2023-07-14, 13:11:13
2pdvghEHZJtgSXZ7cvNLou|Crosby, Stills & Nash|58|album rock, classic rock, country rock, folk, folk rock, heartland rock, mellow gold, rock, soft rock|2023-07-14, 13:11:16
0WgyCbru4tXnMsbTmX4mFw|Atlanta Rhythm Section|47|album rock, classic rock, country rock, mellow gold, soft rock, southern rock, yacht rock|2023-07-14, 13:11:18
4YPqbAiLzBg5DIfsgQZ8QK|Andy Gibb|53|disco, mellow gold, soft rock|2023-07-14, 13:11:19
1VN38ZSdtQnHLa8PfTTKZD|Marvin Hamlisch|44|broadway, classic soundtrack|2023-07-14, 13:11:20
4tw2Lmn9tTPUv7Gy7mVPI4|Kenny Rogers|66|classic country pop, country, nashville sound|2023-07-14, 13:11:22
1zgNpeHQe8GulzfVkYP2VK|The Trammps|49|disco, philly soul|2023-07-14, 13:11:24
6D7h7R79IZjqJC2GM2wzyY|Heatwave|47|brit funk, classic soul, disco, funk, motown, post-disco, quiet storm, soul|2023-07-14, 13:11:26
0reZZVbAPxgX1Rqj6XbWj3|Bob Welch|40|soft rock, yacht rock|2023-07-14, 13:11:26
1UkHCANZmdkKyVNvTLMrcJ|Debby Boone|39|bubblegum pop|2023-07-14, 13:11:27
5fmvGUlMVgmnCn45f1he7d|Andrew Gold|47|underground power pop|2023-07-14, 13:11:28
3sgUnR8TF35euWEV07RPyO|Thelma Houston|44|disco, diva house, motown, post-disco|2023-07-14, 13:11:29
5MhLmv7GgyjbxGqiIGasvT|Jean-Michel Jarre|51|laboratorio, synthesizer, vintage french electronic|2023-07-14, 13:11:31
6EJmqnuK0r6qiAevFFiNNR|Paul Davis|42|soft rock, yacht rock|2023-07-14, 13:11:34
1u7kkVrr14iBvrpYnZILJR|Sex Pistols|54|alternative rock, punk, rock|2023-07-14, 13:11:35
6GpuL6WNTOVhmMl6lZbiKS|The Floaters|36|classic soul|2023-07-14, 13:11:36
4dn4KQgTE4P3jrwa3iIVzQ|Baccara|48||2023-07-14, 13:11:39
6GlDsAkQHOmNgtUZdJ4Amq|Mary MacGregor|42||2023-07-14, 13:11:42
2dogRElUKV20C2khRHqjRc|The Manhattan Transfer|42|a cappella, vocal jazz|2023-07-14, 13:11:43
0JxWz42OKiQ0V3KzA4mDF1|Alessi Brothers|41|yacht rock|2023-07-14, 13:11:44
2yrbLiuBmc9j81lTX3XUuI|The Jacksons|57|disco, motown|2023-07-14, 13:11:45
5SmwbD3wqrybVclRKTbr1M|Space|32|vintage french electronic|2023-07-14, 13:11:46
0RUEHcBiENFEqxgicqS2ig|The Stranglers|55|glam rock, new romantic, new wave, new wave pop, protopunk, pub rock, zolo|2023-07-14, 13:11:47
0WwSkZ7LtFUFjGjMZBMt6T|Dire Straits|74|album rock, classic rock, mellow gold, rock|2023-07-14, 13:42:27
0dCKce6tJJdHvlWnDMwzPW|Village People|59|disco, new wave pop, soft rock|2023-07-14, 13:42:29
2wMcQIxzH2LYHJZNxo9FcN|John Paul Young|49|australian dance, classic uk pop|2023-07-14, 13:42:30
4hKkEHkaqCsyxNxXEsszVH|John Travolta|63|hollywood|2023-07-14, 13:42:30
4V4Z3qMCwYofWHtip6ePF6|Bobby Caldwell|59|yacht rock|2023-07-14, 13:42:33
7tjbDPvrdvDshcpEMXKRVb|Gerry Rafferty|59|art rock, classic rock, folk rock, mellow gold, soft rock|2023-07-14, 13:42:36
0vYkHhJ48Bs3jWcvZXvOrP|Patti Smith|55|art punk, permanent wave, protopunk, singer-songwriter|2023-07-14, 13:42:41
0fgtHVpOPfXb07S8Jx443z|Player|53|soft rock, yacht rock|2023-07-14, 13:42:42
6clbbhnIqpHnqxwtOWcilg|Little River Band|56|album rock, classic rock, country rock, mellow gold, singer-songwriter, soft rock, yacht rock|2023-07-14, 13:42:43
5bDxAyJiTYBat1YnFJhvEK|Joe Walsh|54|album rock, blues rock, classic rock, country rock, hard rock, heartland rock, mellow gold, rock, singer-songwriter, soft rock, southern rock|2023-07-14, 13:42:44
6UfoTQXaV3DuqtDVjZIxwZ|Cheryl Lynn|53|disco, funk, minneapolis sound, post-disco, quiet storm, soul, urban contemporary|2023-07-14, 13:42:45
0Xf8oDAJYd2D0k3NLI19OV|CHIC|58|disco, funk, motown, soul|2023-07-14, 13:42:46
6DCIj8jNaNpBz8e5oKFPtp|The Cars|64|album rock, classic rock, hard rock, mellow gold, new romantic, new wave, new wave pop, permanent wave, power pop, rock, singer-songwriter, soft rock, synthpop|2023-07-14, 13:42:48
5rOhfAsK4uxq9OdREiQRKa|Dan Hill|50|soft rock|2023-07-14, 13:42:51
5NGO30tJxFlKixkPSgXcFE|The Police|74|album rock, classic rock, permanent wave, rock|2023-07-14, 13:42:53
5TGTpu4g8siFOIctZuQO7y|Sylvester|47|disco, hi-nrg|2023-07-14, 13:42:54
0J2Ej2rMQyqaUX3G6MUISw|Ambrosia|51|soft rock, yacht rock|2023-07-14, 13:42:56
7dnB1wSxbYa8CejeVg98hz|Meat Loaf|61|album rock|2023-07-14, 13:42:56
5BmXbfqAgfkuTkPlVQDKOW|David Gates|45|soft rock|2023-07-14, 13:42:57
6ltcwvni6HdZAJaWhmIvNR|Gino Vannelli|47|classic canadian rock, soft rock, yacht rock|2023-07-14, 13:42:59
2XKBOnP3qXHP2FpzKplAYh|Michael Johnson|48|soft rock|2023-07-14, 13:43:00
62olK5zZHSgFUXGDykgBL8|Ace Frehley|43|glam metal, hard rock|2023-07-14, 13:43:01
0iGmfKLgK5eSMgHp8YgLnS|Santa Esmeralda|42||2023-07-14, 13:43:01
4Tw2N3wdvJPGEU7JqMxFfE|Eddie Money|57|album rock, classic rock, country rock, glam metal, hard rock, mellow gold, soft rock, southern rock|2023-07-14, 13:43:02
530Sdm7eqqzWBdDmILMgnu|Robert Palmer|57|album rock, classic rock, dance rock, heartland rock, mellow gold, new romantic, new wave, new wave pop, singer-songwriter, soft rock, yacht rock|2023-07-14, 13:43:03
3Y3xIwWyq5wnNHPp5gPjOW|Kenny Loggins|66|album rock, classic rock, heartland rock, mellow gold, new wave pop, singer-songwriter, soft rock, yacht rock|2023-07-14, 13:43:06
3aahGWIXwvG1fxduXjimtl|Jay Ferguson|36|yacht rock|2023-07-14, 13:43:09
68kACMx6A3D2BYiO056MeQ|Teddy Pendergrass|56|funk, motown, philly soul, quiet storm, soul, urban contemporary|2023-07-14, 13:43:10
3CkvROUTQ6nRi9yQOcsB50|Genesis|66|album rock, art rock, classic rock, hard rock, mellow gold, progressive rock, rock, soft rock, symphonic rock|2023-07-14, 13:43:10
4N8BwYTEC6XqykGvXXlmfv|George Benson|62|jazz funk, jazz guitar, smooth jazz, soul jazz, yacht rock|2023-07-14, 13:43:12
2BSGptj55ZjV9ss2D17Hj6|Frankie Miller|38|pub rock|2023-07-14, 13:43:14
1oX1l8zC13ovzEoGm2CAsd|The Michael Zager Band|34|deep disco|2023-07-14, 13:43:17
0SD4eZCN4Kr0wQk56hCdh2|Bonnie Tyler|65|europop, new wave pop, soft rock|2023-07-14, 13:43:18
1ii6e2pv8VIRwnTER71rMl|A Taste Of Honey|40|boogie, disco|2023-07-14, 13:43:19
1aSxMhuvixZ8h9dK9jIDwL|Kate Bush|68|art pop, art rock, baroque pop, new wave pop, permanent wave, piano rock, singer-songwriter|2023-07-14, 13:43:20
2d6JU9LvNhZR7AAtu4x2rS|Yvonne Elliman|46||2023-07-14, 13:43:26
1UY4oIFpjCKe5qIhKDcloe|Alicia Bridges|40|disco|2023-07-14, 13:43:27
0bUGoPJdCrDnuIQNLxsnBb|Marshall Hain|30|classic uk pop|2023-07-14, 13:43:28
1CcEgi464SWZsKY5579u7z|Patrick Hernandez|54|disco, hi-nrg|2023-07-14, 13:43:49
0PFtn5NtBbbUNbU9EAmIWF|TOTO|71|album rock, classic rock, hard rock, mellow gold, rock, soft rock, yacht rock|2023-07-14, 13:43:51
0TqIPD4IS1w4e30R38B3vj|Rupert Holmes|58|yacht rock|2023-07-14, 13:43:53
0Nn9YwJzcaeuU1jJL06e3r|The Knack|54|album rock, classic rock, hard rock, heartland rock, mellow gold, new wave, new wave pop, power pop, soft rock|2023-07-14, 13:43:56
6SLAMfhOi7UJI0fMztaK0m|Rainbow|59|album rock, classic rock, glam metal, hard rock, metal, rock|2023-07-14, 13:43:57
3RGLhK1IP9jnYFH4BRFJBS|The Clash|68|alternative rock, permanent wave, punk, rock|2023-07-14, 13:43:58
6gkWznnJkdkwRPVcmnrays|Sister Sledge|57|disco, funk, philly soul, quiet storm, soul|2023-07-14, 13:44:00
2Pawr6MMX9VBIQ9oUHg7jc|Chris Norman|53|classic uk pop|2023-07-14, 13:44:04
2cnMpRsOVqtPMfq7YiFE6K|Van Halen|71|album rock, classic rock, hard rock, rock|2023-07-14, 13:44:05
057gc1fxmJ2vkctjQJ7Tal|The Buggles|55|early synthpop, new wave pop, zolo|2023-07-14, 13:44:10
40oYPr305MsT2lsiXr9fX9|The Boomtown Rats|45|new romantic, new wave, new wave pop, pub rock|2023-07-14, 13:44:13
5KQMtyPE8DCQNUzoNqlEsE|Gary Numan|48|new romantic, new wave, permanent wave, synthpop|2023-07-14, 13:44:14
6IRQiyNmNGjGlrmEl0iArm|Randy VanWarmer|43||2023-07-14, 13:44:15
3R6f1aBWwde7ZqGv7hf4dY|Eruption|44||2023-07-14, 13:44:16
6qI4LTzMRpTxRzMZPvv2C6|Peaches & Herb|47|classic soul, disco, funk, post-disco, quiet storm, soul|2023-07-14, 13:44:17
0h9smro0z3HqUbD94jotU8|Smokey Robinson|53|classic soul, disco, funk, motown, quiet storm, soul|2023-07-14, 13:44:18
2kreKea2n96dXjcyAU9j5N|The Pointer Sisters|61|disco, girl group, hi-nrg, motown, new wave pop, soft rock|2023-07-14, 13:44:24
4qmHkMxr6pTWh5Zo74odpH|Elvis Costello & The Attractions|50|art rock, new romantic, new wave, new wave pop, power pop, pub rock|2023-07-14, 13:44:27
6Jrj26oAY96EEC2lqC6fua|Squeeze|50|beatlesque, new romantic, new wave, new wave pop, power pop, sophisti-pop|2023-07-14, 13:44:27
3pbKylceBTiUa0fZk4J4sJ|Robert John|36||2023-07-14, 13:44:30
6SXZyMIzYNNfZ3NFQc3vtv|Tubeway Army|39|early synthpop, new romantic, new wave, uk post-punk, zolo|2023-07-14, 13:44:31
3iQM78Xg0wJnGZhgVNLPmY|McFadden & Whitehead|41|classic soul, disco, philly soul, post-disco|2023-07-14, 13:44:32
6xnvNmSzmeOE1bLKnYXKW3|The Specials|54|britpop, new wave, punk, ska, ska revival|2023-07-14, 13:44:35
5PFSmueeFLrjYXqn3agenn|Ian Dury|41|pub rock|2023-07-14, 13:44:36
4ZYjW9vY2BTk1er3xomkwI|M|35|synthpop|2023-07-14, 13:44:37
7GPNaPWw3STF8NYp39pd8G|Amii Stewart|44|disco, hi-nrg|2023-07-14, 13:44:38
7zliF6Q946WznVk3ZMYhZX|The Sugarhill Gang|49|east coast hip hop, funk, new jersey rap, old school hip hop|2023-07-14, 13:44:39
2P560DaOMNDUACoH8ZhOCR|The Jam|56|mod revival, new romantic, new wave, punk|2023-07-14, 13:44:40
0pRXhFeDRaYQgCp0lj2X9r|Gibson Brothers|37|vintage french electronic|2023-07-14, 13:44:41
1W4SfNO5hb1tdX0wQ87zxl|Racey|37|australian rock, glam rock|2023-07-14, 13:44:42
4AYkFtEBnNnGuoo8HaHErd|Madness|59|britpop, new wave, ska, ska revival|2023-07-14, 13:44:43
3Bhgbs9kIwl8SuU0eIqN6b|The Crusaders|41|jazz funk, smooth jazz, soul jazz|2023-07-14, 13:44:43
2MyNAoQL07EABerr6yhoT4|Leif Garrett|33|bubblegum pop|2023-07-14, 13:44:44
4xXCRXOfQKQ2gjWxNhNzYW|Air Supply|66|soft rock|2023-07-14, 13:45:13
0lwRI7lvmlRY5DiA5Xa6wQ|Lipps Inc.|57|disco, minneapolis sound, synthpop|2023-07-14, 13:45:16
55vs7NT1KxcFjbMC4y202E|REO Speedwagon|63|album rock, classic rock, glam metal, hard rock, heartland rock, mellow gold, rock, soft rock|2023-07-14, 13:45:17
43mhFhQ4JAknA7Ik1bOZuV|Pat Benatar|61|album rock, classic rock, glam metal, hard rock, heartland rock, mellow gold, new romantic, new wave pop, rock, singer-songwriter, soft rock|2023-07-14, 13:45:20
7wJ9NwdRWtN92NunmXuwBk|Orchestral Manoeuvres In The Dark|58|new romantic, new wave, new wave pop, permanent wave, synthpop|2023-07-14, 13:45:24
7lzordPuZEXxwt9aoVZYmG|Billy Idol|68|album rock, classic rock, dance rock, hard rock, new romantic, new wave, new wave pop, rock, soft rock|2023-07-14, 13:45:26
3oZa8Xs6IjlIUGLAhVyK4G|Irene Cara|62|disco, new romantic, new wave pop, soft rock|2023-07-14, 13:45:29
695W5F2Ih8dYahLdjVOIoH|Christopher Cross|63|mellow gold, soft rock, yacht rock|2023-07-14, 13:45:29
0jgAONnsHxrwAlhkMUVS78|Eddie Rabbitt|53|classic country pop, country, country rock, mellow gold, soft rock|2023-07-14, 13:45:31
0UKfenbZb15sqhfPC6zbt3|DEVO|52|alternative rock, art punk, dance rock, new romantic, new wave, new wave pop, post-punk, synth punk, synthpop, zolo|2023-07-14, 13:45:35
24Wa5wIZIo1sPkzVGP0B5p|Pete Townshend|47|album rock, art rock, blues rock, british blues, classic rock, country rock, folk rock, heartland rock, mellow gold, singer-songwriter|2023-07-14, 13:45:38
0EPf9vAXPdFV5Ezp1sMX8B|Visage|45|early synthpop, new romantic, synthpop|2023-07-14, 13:45:40
